run_name,t_seconds,pump1_pwm,pump2_pwm,valve1,valve2,valve3,valve4,flow_p1,flow_p2,flow_valve1,flow_outlet,tower,treated,raw
pump_pwm_sweep_run_002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,770.0,380.0,573.0
pump_pwm_sweep_run_002,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,770.0,380.0,573.0
pump_pwm_sweep_run_002,2.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,737.0,380.0,573.0
pump_pwm_sweep_run_002,3.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,4.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,5.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,6.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,746.0,380.0,573.0
pump_pwm_sweep_run_002,7.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,8.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,9.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,742.0,380.0,573.0
pump_pwm_sweep_run_002,10.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,770.0,380.0,573.0
pump_pwm_sweep_run_002,11.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,770.0,380.0,573.0
pump_pwm_sweep_run_002,12.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,770.0,380.0,573.0
pump_pwm_sweep_run_002,13.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,737.0,380.0,573.0
pump_pwm_sweep_run_002,14.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,746.0,380.0,573.0
pump_pwm_sweep_run_002,15.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,16.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,17.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,18.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,19.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,20.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,21.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,741.0,380.0,573.0
pump_pwm_sweep_run_002,22.0,80.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,737.0,380.0,573.0
