id,timestamp,tank1,tank2,tank3,raw_line,run_name
119,2026-07-08 20:27:24,821.0,91.0,823.0,"821,91,823",combined_run_001
120,2026-07-08 20:27:25,,95.0,823.0,"Error,95,823",combined_run_001
121,2026-07-08 20:27:26,821.0,91.0,823.0,"821,91,823",combined_run_001
122,2026-07-08 20:27:27,821.0,91.0,823.0,"821,91,823",combined_run_001
123,2026-07-08 20:27:27,821.0,95.0,823.0,"821,95,823",combined_run_001
124,2026-07-08 20:27:28,820.0,91.0,823.0,"820,91,823",combined_run_001
125,2026-07-08 20:27:29,821.0,91.0,823.0,"821,91,823",combined_run_001
126,2026-07-08 20:27:30,821.0,91.0,823.0,"821,91,823",combined_run_001
127,2026-07-08 20:27:31,821.0,91.0,823.0,"821,91,823",combined_run_001
128,2026-07-08 20:27:31,742.0,91.0,823.0,"742,91,823",combined_run_001
129,2026-07-08 20:27:32,742.0,91.0,823.0,"742,91,823",combined_run_001
130,2026-07-08 20:27:33,821.0,91.0,823.0,"821,91,823",combined_run_001
131,2026-07-08 20:27:34,738.0,91.0,823.0,"738,91,823",combined_run_001
132,2026-07-08 20:27:35,733.0,91.0,823.0,"733,91,823",combined_run_001
133,2026-07-08 20:27:35,821.0,91.0,,"821,91,Error",combined_run_001
134,2026-07-08 20:27:36,821.0,91.0,823.0,"821,91,823",combined_run_001
135,2026-07-08 20:27:37,820.0,91.0,823.0,"820,91,823",combined_run_001
136,2026-07-08 20:27:38,821.0,91.0,823.0,"821,91,823",combined_run_001
137,2026-07-08 20:27:39,821.0,91.0,823.0,"821,91,823",combined_run_001
138,2026-07-08 20:27:39,821.0,91.0,,"821,91,Error",combined_run_001
139,2026-07-08 20:27:40,742.0,91.0,823.0,"742,91,823",combined_run_001
140,2026-07-08 20:27:41,821.0,91.0,823.0,"821,91,823",combined_run_001
141,2026-07-08 20:27:42,821.0,91.0,823.0,"821,91,823",combined_run_001
142,2026-07-08 20:27:43,825.0,91.0,823.0,"825,91,823",combined_run_001
143,2026-07-08 20:27:43,725.0,91.0,,"725,91,Error",combined_run_001
144,2026-07-08 20:27:44,742.0,91.0,823.0,"742,91,823",combined_run_001
145,2026-07-08 20:27:45,821.0,91.0,823.0,"821,91,823",combined_run_001
146,2026-07-08 20:27:46,825.0,91.0,823.0,"825,91,823",combined_run_001
147,2026-07-08 20:27:47,825.0,91.0,823.0,"825,91,823",combined_run_001
148,2026-07-08 20:27:47,,91.0,,"Error,91,Error",combined_run_001
149,2026-07-08 20:27:48,825.0,91.0,823.0,"825,91,823",combined_run_001
150,2026-07-08 20:27:49,825.0,91.0,823.0,"825,91,823",combined_run_001
151,2026-07-08 20:27:50,821.0,91.0,823.0,"821,91,823",combined_run_001
152,2026-07-08 20:27:51,821.0,91.0,823.0,"821,91,823",combined_run_001
153,2026-07-08 20:27:51,821.0,91.0,,"821,91,Error",combined_run_001
154,2026-07-08 20:27:52,733.0,91.0,823.0,"733,91,823",combined_run_001
155,2026-07-08 20:27:53,821.0,,823.0,"821,Error,823",combined_run_001
156,2026-07-08 20:27:54,821.0,91.0,823.0,"821,91,823",combined_run_001
157,2026-07-08 20:27:55,821.0,91.0,823.0,"821,91,823",combined_run_001
158,2026-07-08 20:27:55,821.0,91.0,,"821,91,Error",combined_run_001
159,2026-07-08 20:27:56,821.0,91.0,823.0,"821,91,823",combined_run_001
160,2026-07-08 20:27:57,821.0,91.0,823.0,"821,91,823",combined_run_001
161,2026-07-08 20:27:58,825.0,91.0,823.0,"825,91,823",combined_run_001
162,2026-07-08 20:27:59,825.0,91.0,823.0,"825,91,823",combined_run_001
163,2026-07-08 20:28:00,825.0,91.0,,"825,91,Error",combined_run_001
164,2026-07-08 20:28:00,821.0,91.0,823.0,"821,91,823",combined_run_001
165,2026-07-08 20:28:01,821.0,,823.0,"821,Error,823",combined_run_001
166,2026-07-08 20:28:02,825.0,91.0,823.0,"825,91,823",combined_run_001
167,2026-07-08 20:28:03,742.0,91.0,823.0,"742,91,823",combined_run_001
168,2026-07-08 20:28:04,820.0,91.0,,"820,91,Error",combined_run_001
169,2026-07-08 20:28:04,821.0,91.0,823.0,"821,91,823",combined_run_001
170,2026-07-08 20:28:05,820.0,,823.0,"820,Error,823",combined_run_001
171,2026-07-08 20:28:06,825.0,91.0,823.0,"825,91,823",combined_run_001
172,2026-07-08 20:28:07,821.0,91.0,823.0,"821,91,823",combined_run_001
173,2026-07-08 20:28:08,821.0,91.0,823.0,"821,91,823",combined_run_001
174,2026-07-08 20:28:08,821.0,91.0,823.0,"821,91,823",combined_run_001
175,2026-07-08 20:28:09,821.0,91.0,823.0,"821,91,823",combined_run_001
176,2026-07-08 20:28:10,,91.0,823.0,"Error,91,823",combined_run_001
177,2026-07-08 20:28:11,825.0,91.0,823.0,"825,91,823",combined_run_001
178,2026-07-08 20:28:12,821.0,91.0,823.0,"821,91,823",combined_run_001
179,2026-07-08 20:28:12,825.0,91.0,823.0,"825,91,823",combined_run_001
180,2026-07-08 20:28:13,820.0,,823.0,"820,Error,823",combined_run_001
181,2026-07-08 20:28:14,,91.0,823.0,"Error,91,823",combined_run_001
182,2026-07-08 20:28:15,821.0,91.0,823.0,"821,91,823",combined_run_001
183,2026-07-08 20:28:16,821.0,91.0,823.0,"821,91,823",combined_run_001
184,2026-07-08 20:28:16,821.0,91.0,823.0,"821,91,823",combined_run_001
185,2026-07-08 20:28:17,821.0,,823.0,"821,Error,823",combined_run_001
186,2026-07-08 20:28:18,821.0,91.0,823.0,"821,91,823",combined_run_001
187,2026-07-08 20:28:19,821.0,91.0,823.0,"821,91,823",combined_run_001
188,2026-07-08 20:28:20,820.0,91.0,,"820,91,Error",combined_run_001
189,2026-07-08 20:28:20,821.0,91.0,,"821,91,Error",combined_run_001
190,2026-07-08 20:28:21,820.0,,823.0,"820,Error,823",combined_run_001
191,2026-07-08 20:28:22,820.0,91.0,823.0,"820,91,823",combined_run_001
192,2026-07-08 20:28:23,821.0,91.0,823.0,"821,91,823",combined_run_001
193,2026-07-08 20:28:24,821.0,91.0,823.0,"821,91,823",combined_run_001
194,2026-07-08 20:28:24,820.0,91.0,823.0,"820,91,823",combined_run_001
195,2026-07-08 20:28:25,820.0,,823.0,"820,Error,823",combined_run_001
196,2026-07-08 20:28:26,821.0,91.0,,"821,91,Error",combined_run_001
197,2026-07-08 20:28:27,821.0,91.0,823.0,"821,91,823",combined_run_001
198,2026-07-08 20:28:28,821.0,91.0,823.0,"821,91,823",combined_run_001
199,2026-07-08 20:28:28,821.0,91.0,823.0,"821,91,823",combined_run_001
200,2026-07-08 20:28:29,821.0,91.0,823.0,"821,91,823",combined_run_001
201,2026-07-08 20:28:30,821.0,91.0,823.0,"821,91,823",combined_run_001
202,2026-07-08 20:28:31,821.0,91.0,823.0,"821,91,823",combined_run_001
203,2026-07-08 20:28:32,821.0,91.0,823.0,"821,91,823",combined_run_001
204,2026-07-08 20:28:32,821.0,91.0,823.0,"821,91,823",combined_run_001
205,2026-07-08 20:28:33,821.0,91.0,823.0,"821,91,823",combined_run_001
206,2026-07-08 20:28:34,821.0,91.0,823.0,"821,91,823",combined_run_001
207,2026-07-08 20:28:35,821.0,91.0,823.0,"821,91,823",combined_run_001
208,2026-07-08 20:28:36,821.0,91.0,823.0,"821,91,823",combined_run_001
209,2026-07-08 20:28:36,,91.0,823.0,"Error,91,823",combined_run_001
210,2026-07-08 20:28:37,820.0,91.0,823.0,"820,91,823",combined_run_001
211,2026-07-08 20:28:38,821.0,95.0,823.0,"821,95,823",combined_run_001
212,2026-07-08 20:28:39,821.0,95.0,823.0,"821,95,823",combined_run_001
213,2026-07-08 20:28:40,820.0,91.0,823.0,"820,91,823",combined_run_001
214,2026-07-08 20:28:40,821.0,95.0,823.0,"821,95,823",combined_run_001
215,2026-07-08 20:28:41,821.0,,823.0,"821,Error,823",combined_run_001
216,2026-07-08 20:28:42,821.0,95.0,823.0,"821,95,823",combined_run_001
