run_name,t_seconds,pump1_pwm,pump2_pwm,valve1,valve2,valve3,valve4,flow_p1,flow_p2,flow_valve1,flow_outlet,tower,treated,raw
full_cycle_run_004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,2.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,3.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,4.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,5.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,6.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,7.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,8.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,9.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,10.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,11.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,12.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,13.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,14.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,15.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,16.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,17.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,18.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,19.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,20.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,21.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
full_cycle_run_004,22.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,729.0,676.0,643.0
